id,name,time,creator,level,placeOfOrigin,museum,type,size,material,description,collectionUrl,imageUrl
1761,西周琥珀饰品,周,无,一般,无,陕西博物馆,无,长2cm，2.500g,玉石器,无,https://www.sxhm.com/collections/detail/6040.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdad1734d73.jpg
1762,清陶释迦牟尼诸尊像,清,无,三级,无,陕西博物馆,无,长7.2cm，宽5cm，厚1cm，0.045kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6041.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdad145b5b0.JPG
1763,唐黄釉瓷罐,唐,无,二级,无,陕西博物馆,无,高17cm，口径8cm，底径7.5cm，0.948kg,瓷器,无,https://www.sxhm.com/collections/detail/6042.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdad35ee1d2.jpg
1764,清陶绿度母像,清,无,三级,无,陕西博物馆,无,长3.7cm，宽2.9cm，厚0.6cm，0.010kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6043.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdad39b80ed.jpg
1765,春秋玉石鞋底,周,无,一级,无,陕西博物馆,无,长23.9cm，最窄5.6cm，最宽7.6cm，厚0.8cm，0.358kg,玉石器,无,https://www.sxhm.com/collections/detail/6044.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdad3830818.JPG
1766,清陶绿度母像,清,无,三级,无,陕西博物馆,无,长3cm，宽2.6cm，厚0.5cm，0.010kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6045.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdad55e9361.jpg
1767,唐青釉四系瓷罐,唐,无,三级,无,陕西博物馆,无,外径19cm，底径13.5cm，高18cm，0.890kg,瓷器,无,https://www.sxhm.com/collections/detail/6046.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdad564fd2f.jpg
1768,新石器石凿,新石器,无,一般,无,陕西博物馆,无,长3.9cm，宽1.7cm，0.015kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/6047.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdad481f12a.jpg
1769,春秋玉襟钩,周,无,二级,无,陕西博物馆,无,高1.5cm，长3.8cm，宽1.7cm，0.010kg,玉石器,无,https://www.sxhm.com/collections/detail/6048.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdad5d1d233.JPG
1770,清陶释迦牟尼像,清,无,三级,无,陕西博物馆,无,长4cm，宽3.2cm，厚0.5cm，0.010kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6050.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdad7336765.JPG
1771,唐青釉四系瓷盖罐,唐,无,二级,无,陕西博物馆,无,高28cm，口径9.9cm，底径10.1cm，3.292kg,瓷器,无,https://www.sxhm.com/collections/detail/6051.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdad795418f.jpg
1772,唐云头形银钗,唐,无,二级,无,陕西博物馆,无,长21.5cm，0.010kg,金银器,无,https://www.sxhm.com/collections/detail/6052.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdad8b8b987.JPG
1773,商玉瑗,商,无,三级,无,陕西博物馆,无,径11.5cm，0.145kg,玉石器,无,https://www.sxhm.com/collections/detail/6053.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdad958c39c.JPG
1774,唐青釉直口瓷罐,唐,无,三级,无,陕西博物馆,无,高38.2cm，口径12.5cm，1.985kg,瓷器,无,https://www.sxhm.com/collections/detail/6054.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdad96cc7cf.jpg
1775,新石器刮削器,新石器,无,三级,无,陕西博物馆,无,长6.5cm，宽6cm，0.065kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/6055.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdad9965217.jpg
1776,清陶绿度母像,清,无,三级,无,陕西博物馆,无,长3.4cm，宽2.7cm，厚0.6cm，0.010kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6056.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdadaaa2c92.jpg
1777,唐鎏金银饰片,唐,无,未定级,无,陕西博物馆,无,长10cm，8.700g,金银器,无,https://www.sxhm.com/collections/detail/6057.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdadadb0b15.jpg
1778,唐蓝釉瓷香炉,唐,无,三级,无,陕西博物馆,无,高3cm，口径7cm，0.055kg,瓷器,无,https://www.sxhm.com/collections/detail/6058.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdadb76334b.jpg
1779,周玉琮,周,无,一般,无,陕西博物馆,无,高2.9cm，直径6cm，0.115kg,玉石器,无,https://www.sxhm.com/collections/detail/6059.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdadb9beb0f.JPG
1780,清陶无量寿佛诸尊像,清,无,三级,无,陕西博物馆,无,长7.4cm，宽5.9cm，厚0.7cm，0.060kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6060.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdadc8441e9.JPG
1781,唐白釉瓷执壶,唐,无,三级,无,陕西博物馆,无,高15cm，口径7.5cm，腹围38cm，0.563kg,瓷器,无,https://www.sxhm.com/collections/detail/6061.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdadd708d73.jpg
1782,唐银钗,唐,无,一般,无,陕西博物馆,无,残长22cm，0.097kg,金银器,无,https://www.sxhm.com/collections/detail/6062.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdadde76ce1.jpg
1783,春秋玉觹,周,无,一般,无,陕西博物馆,无,长6.7cm，宽1.2cm，0.005kg,玉石器,无,https://www.sxhm.com/collections/detail/6063.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdade3685cf.JPG
1784,新石器刮削器,新石器,无,三级,无,陕西博物馆,无,长7cm，宽3cm，0.030kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/6064.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdade23f18f.jpg
1785,清陶金刚不动佛像,清,无,三级,无,陕西博物馆,无,长7cm，宽5.2cm，厚1.3cm，0.075kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6065.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdadf0e3ac1.jpg
1786,唐青瓷四系罐,唐,无,二级,无,陕西博物馆,无,高26.2cm，口径14.1cm，5.191kg,瓷器,无,https://www.sxhm.com/collections/detail/6066.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdadf99d392.JPG
1787,唐鎏金刻花鸿雁纹银钗,唐,无,三级,无,陕西博物馆,无,残长13.4cm，0.008kg,金银器,无,https://www.sxhm.com/collections/detail/6067.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae09d9266.JPG
1788,清陶六臂大黑天像,清,无,三级,无,陕西博物馆,无,长4cm，宽3.5cm，厚0.7cm，0.010kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6068.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae0bd245a.jpg
1789,唐黄釉双耳瓷罐,唐,无,三级,无,陕西博物馆,无,高16cm，口径9.5cm，1.242kg,瓷器,无,https://www.sxhm.com/collections/detail/6069.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae18d5eb0.jpg
1790,西周青玉牛,周,无,一级,无,陕西博物馆,无,长4cm，宽1.9cm，厚0.9cm，0.012kg,玉石器,无,https://www.sxhm.com/collections/detail/6070.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae208a068.jpg
1791,清陶佛塔,清,无,三级,无,陕西博物馆,无,高4.1cm，径3.1cm，0.030kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6071.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae278393d.jpg
1792,唐黄釉双耳瓷罐,唐,无,二级,无,陕西博物馆,无,高16cm，口径10cm，底径9.5cm，1.113kg,瓷器,无,https://www.sxhm.com/collections/detail/6072.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae36dd220.jpg
1793,新石器石凿,新石器,无,三级,无,陕西博物馆,无,长7.1cm，厚1.7cm，0.075kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/6073.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae3b7378c.jpg
1794,西周玉璜,周,无,三级,无,陕西博物馆,无,长7.9cm，宽2.3cm，0.020kg,玉石器,无,https://www.sxhm.com/collections/detail/6074.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae4596fcc.JPG
1795,清陶佛塔,清,无,三级,无,陕西博物馆,无,"高4cm,径3.1cm，0.030kg",雕塑造像,无,https://www.sxhm.com/collections/detail/6075.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae5276f87.jpg
1796,唐青釉瓷盒,唐,无,三级,无,陕西博物馆,无,高3cm，口径4.8cm，0.054kg,瓷器,无,https://www.sxhm.com/collections/detail/6076.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae553bc70.jpg
1797,明花型头饰,明,无,未定级,无,陕西博物馆,无,3.100g,金银器,无,https://www.sxhm.com/collections/detail/6077.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae4f07174.JPG
1798,周玉铲,周,无,一般,无,陕西博物馆,无,长7cm，宽3.1cm，0.029kg,玉石器,无,https://www.sxhm.com/collections/detail/6078.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae69aadbf.JPG
1799,新石器石球,新石器,无,三级,无,陕西博物馆,无,直径4cm，0.095kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/6079.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae675c8be.jpg
1800,周玉鱼,周,无,一般,无,陕西博物馆,无,长7.2cm，宽2.3cm，0.018kg,玉石器,无,https://www.sxhm.com/collections/detail/6080.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae8eb2d8a.JPG
1801,明黑釉玉壶春瓶,明,无,一般,无,陕西博物馆,无,高24cm，口径6.7cm，0.799kg,瓷器,无,https://www.sxhm.com/collections/detail/6081.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae94ab21a.jpg
1802,清陶大威德金刚像,清,无,三级,无,陕西博物馆,无,长3.8cm，宽3.2cm，厚0.7cm，0.015kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6082.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae98c7ade.jpg
1803,清玉簪,清,无,一般,无,陕西博物馆,无,长17cm，宽1.5cm，0.010kg,玉石器,无,https://www.sxhm.com/collections/detail/6083.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdae9d8455c.JPG
1804,新石器石球,新石器,无,三级,无,陕西博物馆,无,直径5.5cm，0.170kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/6084.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaea0578b5.jpg
1805,清陶金刚不动佛像,清,无,三级,无,陕西博物馆,无,长7cm，宽5.2cm，厚1.2cm，0.065kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6086.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaec25bcf0.jpg
1806,西周玉串,周,无,二级,无,陕西博物馆,无,通长32cm，0.045kg,玉石器,无,https://www.sxhm.com/collections/detail/6087.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaec3264f3.JPG
1807,明青釉瓷罐,明,无,一般,无,陕西博物馆,无,通高11.2cm，口径7.6cm，0.495kg,瓷器,无,https://www.sxhm.com/collections/detail/6088.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaeca9b8f7.jpg
1808,明玉銙饰,明,无,一般,无,陕西博物馆,无,长3.8cm，宽3.8cm，0.028kg,玉石器,无,https://www.sxhm.com/collections/detail/6089.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaed7eaed0.JPG
1809,唐彩绘陶男立俑,唐,无,一般,无,陕西博物馆,无,高21cm，0.305kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6090.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaee6e3d29.JPG
1810,唐青釉三足瓷盂,唐,无,三级,无,陕西博物馆,无,口径3.5cm，高4.9cm，0.129kg,瓷器,无,https://www.sxhm.com/collections/detail/6091.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaee953986.jpg
1811,西周玉璜,周,无,三级,无,陕西博物馆,无,长9cm，宽3cm，0.015kg,玉石器,无,https://www.sxhm.com/collections/detail/6092.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaeebf0e91.JPG
1812,明瓷器盖,明,无,一般,无,陕西博物馆,无,直径11.2cm，0.*kg,瓷器,无,https://www.sxhm.com/collections/detail/6093.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaeef3f4ac.jpg
1813,清玉饰,清,无,一般,无,陕西博物馆,无,长6.5cm，宽3.5cm，0.028kg,玉石器,无,https://www.sxhm.com/collections/detail/6094.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaef304aa5.JPG
1814,唐白釉瓷盂,唐,无,三级,无,陕西博物馆,无,高12.8cm，口径7.5cm，腹围43cm，0.786kg,瓷器,无,https://www.sxhm.com/collections/detail/6095.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf0cebc6c.jpg
1815,西周玉蝉,周,无,三级,无,陕西博物馆,无,长1.5cm，宽0.5cm，0.001kg,玉石器,无,https://www.sxhm.com/collections/detail/6096.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf12eff58.JPG
1816,清粉彩百子图鼻烟壶,清,无,一般,无,陕西博物馆,无,高5.8cm，口径1.8cm，0.030kg,瓷器,无,https://www.sxhm.com/collections/detail/6097.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf11f119d.jpg
1817,唐彩绘陶男立俑,唐,无,三级,无,陕西博物馆,无,高25.8cm，0.715kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6098.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf174a3af.JPG
1818,清翠玉饰,清,无,一般,无,陕西博物馆,无,长5.5cm，宽3.8cm，0.026kg,玉石器,无,https://www.sxhm.com/collections/detail/6099.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf1a55a75.JPG
1819,唐绿彩印花五曲瓷碟,唐,无,一般,无,陕西博物馆,无,口径13.8cm，高2cm，0.100kg,瓷器,无,https://www.sxhm.com/collections/detail/6100.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf2dd24e8.jpg
1820,清翠玉簪,清,无,一般,无,陕西博物馆,无,长11cm，宽2cm，0.038kg,玉石器,无,https://www.sxhm.com/collections/detail/6101.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf36ca186.JPG
1821,西周玉蝉,周,无,三级,无,陕西博物馆,无,长1.5cm，宽0.5cm，0.001kg,玉石器,无,https://www.sxhm.com/collections/detail/6102.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf3c4fe67.JPG
1822,唐花口绿釉瓷盘,唐,无,三级,无,陕西博物馆,无,口径11.7cm，0.095kg,瓷器,无,https://www.sxhm.com/collections/detail/6103.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf4f427f9.jpg
1823,清翠玉簪,清,无,一般,无,陕西博物馆,无,长12.8cm，宽2.8cm，0.045kg,玉石器,无,https://www.sxhm.com/collections/detail/6104.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf5408d9c.JPG
1824,明青花双龙纹碟,明,无,一般,无,陕西博物馆,无,口径14.7cm，高2.6cm，0.137kg,瓷器,无,https://www.sxhm.com/collections/detail/6105.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf4edc2e1.jpg
1825,西周玉蚕,周,无,三级,无,陕西博物馆,无,长2cm，高0.6cm，厚0.4cm，0.001kg,玉石器,无,https://www.sxhm.com/collections/detail/6106.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf68d6314.JPG
1826,唐绿釉瓷盘,唐,无,三级,无,陕西博物馆,无,口径10.5cm，0.060kg,瓷器,无,https://www.sxhm.com/collections/detail/6107.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf6fb7845.jpg
1827,清玉镯,清,无,一般,无,陕西博物馆,无,径7.8cm，0.044kg,玉石器,无,https://www.sxhm.com/collections/detail/6108.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf6eb5800.JPG
1828,唐彩绘陶男立俑,唐,无,三级,无,陕西博物馆,无,高25.8cm，0.715kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6109.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf7717c44.JPG
1829,明青花双龙纹碟,明,无,一般,无,陕西博物馆,无,口径14.7cm，高2.6cm，0.117kg,瓷器,无,https://www.sxhm.com/collections/detail/6110.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf7a99577.jpg
1830,清玉杯,清,无,一般,无,陕西博物馆,无,宽4.8cm，高4cm，0.414kg,玉石器,无,https://www.sxhm.com/collections/detail/6111.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf8a0f1f0.JPG
1831,唐绿釉瓷盘,唐,无,三级,无,陕西博物馆,无,长12.7cm，宽7.2cm，0.055kg,瓷器,无,https://www.sxhm.com/collections/detail/6112.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf9281815.jpg
1832,新石器石磨棒,新石器,无,一般,无,陕西博物馆,无,长29cm，宽5.5cm，0.650kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/6113.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf84b79d9.jpg
1833,唐彩绘陶男立俑,唐,无,三级,无,陕西博物馆,无,高25.8cm，0.715kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6114.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf9f773af.JPG
1834,春秋玉璋,周,无,一级,无,陕西博物馆,无,残长13.7cm，宽2.6cm，厚0.6cm，0.045kg,玉石器,无,https://www.sxhm.com/collections/detail/6115.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaf9902bc8.JPG
1835,明青花狮子纹碟,明,无,一般,无,陕西博物馆,无,口径11.3cm，0.101kg,瓷器,无,https://www.sxhm.com/collections/detail/6116.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdafaa466bd.jpg
1836,唐白釉瓷罐,唐,无,三级,无,陕西博物馆,无,高3.1cm，口径1.7cm，底径2cm，0.020kg,瓷器,无,https://www.sxhm.com/collections/detail/6117.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdafb1317fd.jpg
1837,明玉带饰、围棋子,明,无,一般,无,陕西博物馆,无,长5.7cm，宽2.2cm，0.088kg,玉石器,无,https://www.sxhm.com/collections/detail/6118.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdafb207699.JPG
1838,战国玉龙佩,周,无,一级,无,陕西博物馆,无,长15.5cm，宽2.5cm，0.029kg,玉石器,无,https://www.sxhm.com/collections/detail/6119.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdafc95b961.JPG
1839,唐彩绘陶男立俑,唐,无,三级,无,陕西博物馆,无,高25.8cm，0.715kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6120.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdafcc82d5c.JPG
1840,唐白釉三足瓷盖罐,唐,无,三级,无,陕西博物馆,无,口径3.4cm，高7cm，0.110kg,瓷器,无,https://www.sxhm.com/collections/detail/6121.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdafd418e04.jpg
1841,明青花卉纹碗,明,无,一般,无,陕西博物馆,无,口径17.7cm，0.386kg,瓷器,无,https://www.sxhm.com/collections/detail/6122.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdafe1d54df.jpg
1842,清玉璧,清,无,一般,无,陕西博物馆,无,径3.5cm，0.015kg,玉石器,无,https://www.sxhm.com/collections/detail/6123.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdafe3ec49d.JPG
1843,唐白釉瓷盖罐,唐,无,三级,无,陕西博物馆,无,高16.8cm，口径7.8cm，底径7.8cm，0.883kg,瓷器,无,https://www.sxhm.com/collections/detail/6124.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaff513a5d.jpg
1844,唐彩绘陶男立俑,唐,无,三级,无,陕西博物馆,无,高25.8cm，0.715kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6125.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaff259072.JPG
1845,春秋绿松石,周,无,一般,无,陕西博物馆,无,长1.5cm，宽1cm，0.001kg,玉石器,无,https://www.sxhm.com/collections/detail/6126.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdaff4678b6.JPG
1846,新石器石铧,新石器,无,三级,无,陕西博物馆,无,长34.5cm，宽24cm，6.405kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/6127.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdafe64043a.jpg
1847,明山水人物纹青花碗,明,无,一般,无,陕西博物馆,无,口径13.1cm，0.113kg,瓷器,无,https://www.sxhm.com/collections/detail/6128.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb007c9461.jpg
1848,清玉带钩,清,无,一般,无,陕西博物馆,无,长3.8cm，宽1.2cm，0.012kg,玉石器,无,https://www.sxhm.com/collections/detail/6129.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb00aa395f.JPG
1849,唐青釉瓷盖罐,唐,无,三级,无,陕西博物馆,无,通高9cm，口径4cm，底径5cm，0.119kg,瓷器,无,https://www.sxhm.com/collections/detail/6130.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb015eead5.jpg
1850,唐彩绘陶男立俑,唐,无,三级,无,陕西博物馆,无,高25.8cm，0.715kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6131.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb01be9ed6.JPG
1851,清玉簪,清,无,一般,无,陕西博物馆,无,长11.7cm，宽1.4cm，0.015kg,玉石器,无,https://www.sxhm.com/collections/detail/6132.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb02a63453.JPG
1852,唐青釉小瓷盒,唐,无,一般,无,陕西博物馆,无,口径6.7cm，高5.3cm，0.120kg,瓷器,无,https://www.sxhm.com/collections/detail/6133.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb0327114a.jpg
1853,明山水人物纹青花碗,明,无,一般,无,陕西博物馆,无,口径13.1cm，0.109kg,瓷器,无,https://www.sxhm.com/collections/detail/6134.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb0305b36f.jpg
1854,唐彩绘陶男立俑,唐,无,三级,无,陕西博物馆,无,高25.8cm，0.715kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6135.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb03f7a16e.JPG
1855,清玉带钩,清,无,一般,无,陕西博物馆,无,长5.6cm，宽4cm，0.046kg,玉石器,无,https://www.sxhm.com/collections/detail/6136.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb048de856.JPG
1856,周玉鹦鹉,周,无,一级,无,陕西博物馆,无,长7.9cm，宽4.9cm，0.023kg,玉石器,无,https://www.sxhm.com/collections/detail/6137.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb04a63978.JPG
1857,新石器石刀,新石器,无,三级,无,陕西博物馆,无,长9cm，宽5.5cm，0.075kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/6138.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb04f29072.jpg
1858,唐白釉绳系瓷罐,唐,无,三级,无,陕西博物馆,无,高4.5cm，口径4cm，底径2.5cm，0.041kg,瓷器,无,https://www.sxhm.com/collections/detail/6139.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb060419e3.jpg
1859,"明""咸""字五寸碟",明,无,一般,无,陕西博物馆,无,直径13.2cm，0.141kg,瓷器,无,https://www.sxhm.com/collections/detail/6140.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb065dc28a.jpg
1860,唐彩绘陶男立俑,唐,无,三级,无,陕西博物馆,无,高25.8cm，0.715kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6141.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb063ba2bf.JPG
1861,清玉拐头,清,无,一般,无,陕西博物馆,无,长3.5cm，宽2.6cm，0.039kg,玉石器,无,https://www.sxhm.com/collections/detail/6142.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb06825f77.JPG
1862,周玉鹦鹉,周,无,一级,无,陕西博物馆,无,长7.9cm，宽4.9cm，0.022kg,玉石器,无,https://www.sxhm.com/collections/detail/6143.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb0838980e.JPG
1863,唐白釉瓷罐,唐,无,三级,无,陕西博物馆,无,高16.5cm，口径9cm，底径8cm，0.750kg,瓷器,无,https://www.sxhm.com/collections/detail/6144.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb08e1e475.jpg
1864,新石器时期石球,新石器,无,三级,无,陕西博物馆,无,最大直径6.4cm，0.284kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/6145.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb0877f565.JPG
1865,清玉帽,清,无,一般,无,陕西博物馆,无,径5.4cm，0.083kg,玉石器,无,https://www.sxhm.com/collections/detail/6146.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb08a3a5be.JPG
1866,清豆青釉青花福寿盘,清,无,一般,无,陕西博物馆,无,直径23.5cm，0.674kg,瓷器,无,https://www.sxhm.com/collections/detail/6147.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb08c74039.jpg
1867,唐彩绘陶男立俑,唐,无,三级,无,陕西博物馆,无,高25.8cm，0.715kg,雕塑造像,无,https://www.sxhm.com/collections/detail/6148.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb0a3670a8.JPG
1868,唐褐彩瓷碗,唐,无,一般,无,陕西博物馆,无,口径15cm，高7.4cm，0.440kg,瓷器,无,https://www.sxhm.com/collections/detail/6149.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb0aeae65e.jpg
1869,西周玉组佩,周,无,一级,无,陕西博物馆,无,总长72cm，0.105kg,玉石器,无,https://www.sxhm.com/collections/detail/6150.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb0b376cd9.JPG
1870,清玉帽,清,无,一般,无,陕西博物馆,无,径5.4cm，0.104kg,玉石器,无,https://www.sxhm.com/collections/detail/6151.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb0b0b4298.JPG
1871,明双系褐釉罐,明,无,一般,无,陕西博物馆,无,高14.3cm，口径9.7cm，0.536kg,瓷器,无,https://www.sxhm.com/collections/detail/6152.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb0ba0e39c.jpg
1872,唐白釉瓜棱瓷钵,唐,无,三级,无,陕西博物馆,无,高8.6cm，口径9.9cm，底径5.8cm，0.334kg,瓷器,无,https://www.sxhm.com/collections/detail/6153.html,https://www.sxhm.com/Uploads/Picture/2023/02/28/s63fdb0d39cf09.jpg
